,SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
2084,INFY,2025-11-28,1565.0,1568.4,1557.0,1558.1,1560.1,4453221,69556.03,115190, 2581298, 57.96
2085,INFY,2025-12-01,1562.5,1574.0,1556.0,1563.5,1564.0,5341800,83568.21,189364, 3036715, 56.85
2086,INFY,2025-12-02,1567.0,1579.9,1556.1,1563.0,1561.0,6335969,99108.28,243238, 3350493, 52.88
2087,INFY,2025-12-03,1555.1,1586.0,1554.1,1575.6,1578.7,12895312,202991.84,339751, 8287934, 64.27
2088,INFY,2025-12-04,1568.0,1599.0,1568.0,1593.2,1597.6,12609619,200684.24,325755, 7983181, 63.31
2089,INFY,2025-12-05,1610.0,1631.8,1600.0,1613.9,1616.2,10344725,167355.29,327955, 6276473, 60.67
2090,INOXWIND,2025-11-06,155.4,155.73,149.3,149.85,150.06,4242350,6443.3,30931, 1864819, 43.96
2091,INOXWIND,2025-11-07,148.5,151.1,145.7,149.15,149.45,5016475,7467.59,30899, 1819508, 36.27
2092,INOXWIND,2025-11-10,150.65,153.65,147.57,152.03,151.62,5220055,7834.31,34460, 1942091, 37.20
2093,INOXWIND,2025-11-11,152.9,152.99,149.6,151.87,151.77,2717939,4111.42,17236, 954624, 35.12
2094,INOXWIND,2025-11-12,152.0,152.7,149.26,150.5,150.53,6346043,9552.17,31287, 3445262, 54.29
2095,INOXWIND,2025-11-13,151.28,152.65,148.3,148.62,148.56,4497536,6723.69,30741, 1577441, 35.07
2096,INOXWIND,2025-11-14,148.62,150.0,146.11,149.0,148.69,7289866,10796.84,37347, 2069414, 28.39
2097,INOXWIND,2025-11-17,150.5,153.45,143.61,146.4,146.11,30434829,44829.56,127674, 9732837, 31.98
2098,INOXWIND,2025-11-18,146.25,146.45,140.63,140.75,140.92,12142149,17238.8,56818, 5317811, 43.80
2099,INOXWIND,2025-11-19,140.5,142.37,139.1,139.84,139.68,10906676,15308.72,42569, 4911441, 45.03
2100,INOXWIND,2025-11-20,141.07,141.49,137.7,138.3,138.08,12182250,16933.3,52121, 6344930, 52.08
2101,INOXWIND,2025-11-21,138.0,138.76,135.25,138.0,137.77,11245281,15451.27,46558, 4390454, 39.04
2102,INOXWIND,2025-11-24,137.79,139.18,135.13,135.96,135.81,8653660,11811.23,31262, 4749871, 54.89
2103,INOXWIND,2025-11-25,135.9,136.25,134.0,135.05,134.7,8507051,11480.92,34931, 4594337, 54.01
2104,INOXWIND,2025-11-26,135.06,138.67,135.06,136.74,136.75,6782899,9302.91,23847, 3269406, 48.20
2105,INOXWIND,2025-11-27,136.75,137.2,131.9,132.98,134.07,17336482,23387.4,29678, 12565537, 72.48
2106,INOXWIND,2025-11-28,133.3,135.4,132.43,134.52,134.5,4551207,6104.26,22705, 1626212, 35.73
2107,INOXWIND,2025-12-01,135.4,135.79,132.52,133.0,133.08,4882601,6511.8,29157, 2543864, 52.10
2108,INOXWIND,2025-12-02,132.99,133.8,131.8,133.45,133.29,3434827,4566.05,18444, 1148268, 33.43
2109,INOXWIND,2025-12-03,133.21,133.77,128.82,130.2,130.12,6499217,8503.36,41263, 2434706, 37.46
2110,INOXWIND,2025-12-04,130.95,131.5,129.5,129.71,129.84,3933789,5122.23,30372, 1798524, 45.72
2111,INOXWIND,2025-12-05,129.84,130.75,126.31,130.17,130.24,5924238,7627.93,39701, 2131769, 35.98
2112,IOC,2025-11-06,170.02,170.03,167.35,168.36,168.37,19729771,33219.74,100178, 12735930, 64.55
2113,IOC,2025-11-07,167.21,169.55,166.1,168.9,169.16,12104934,20350.26,91607, 6566129, 54.24
2114,IOC,2025-11-10,169.14,171.39,168.5,169.0,169.39,12402893,21044.92,89993, 6094820, 49.14
2115,IOC,2025-11-11,168.9,173.49,167.32,172.45,172.44,20113006,34436.55,110897, 11219791, 55.78
2116,IOC,2025-11-12,172.7,174.5,171.51,172.07,172.3,16003745,27636.75,94786, 9879147, 61.73
2117,IOC,2025-11-13,172.69,174.45,171.45,172.25,172.45,11618468,20033.56,88267, 6659842, 57.32
2118,IOC,2025-11-14,172.4,174.21,170.4,171.45,171.25,11051895,18961.84,87225, 6508534, 58.89
2119,IOC,2025-11-17,171.16,174.4,171.16,173.31,173.12,13233156,22908.56,79553, 7591233, 57.37
2120,IOC,2025-11-18,173.5,174.0,169.8,171.66,171.59,17543851,30047.14,96556, 9428998, 53.75
2121,IOC,2025-11-19,171.51,172.23,168.85,169.52,169.33,10315121,17571.83,74402, 6168350, 59.80
2122,IOC,2025-11-20,170.1,170.7,168.14,168.73,168.7,9529662,16121.9,53944, 5139129, 53.93
2123,IOC,2025-11-21,168.0,168.61,166.2,166.65,167.35,9261908,15483.54,54369, 5237260, 56.55
2124,IOC,2025-11-24,167.0,167.81,165.05,165.59,165.69,16397744,27201.94,75776, 11461704, 69.90
2125,IOC,2025-11-25,164.9,165.4,163.09,163.5,164.12,9625540,15779.15,69087, 4909530, 51.01
2126,IOC,2025-11-26,164.12,166.0,163.57,165.49,165.59,5855993,9683.72,45539, 3319527, 56.69
2127,IOC,2025-11-27,165.59,166.0,162.55,163.7,163.81,4631417,7582.33,51530, 2089680, 45.12
2128,IOC,2025-11-28,163.5,163.7,161.5,161.87,161.75,5937318,9618.93,50534, 3594670, 60.54
2129,IOC,2025-12-01,162.03,164.44,162.03,162.76,162.97,10208196,16638.19,64748, 5747754, 56.31
2130,IOC,2025-12-02,163.51,165.12,161.73,162.39,162.34,13247668,21616.13,90678, 7819866, 59.03
2131,IOC,2025-12-03,162.2,164.56,161.0,164.35,164.11,11250522,18368.16,66040, 6366718, 56.59
2132,IOC,2025-12-04,164.0,164.7,162.01,162.5,162.76,6382061,10390.31,44380, 3627931, 56.85
2133,IOC,2025-12-05,162.71,163.84,161.9,163.39,163.66,6124074,9989.6,70401, 3750058, 61.23
2134,IRCTC,2025-11-06,715.5,717.65,702.95,703.45,703.35,501782,3552.9,23764, 288735, 57.54
2135,IRCTC,2025-11-07,703.35,708.15,697.1,704.0,704.15,455448,3203.6,22040, 188509, 41.39
2136,IRCTC,2025-11-10,704.15,707.85,701.0,705.1,704.35,363370,2560.85,17775, 192051, 52.85
2137,IRCTC,2025-11-11,704.0,711.85,701.55,711.85,710.7,333113,2353.33,14496, 149229, 44.80
2138,IRCTC,2025-11-12,712.5,718.5,711.1,715.95,715.85,584863,4186.31,19885, 286746, 49.03
2139,IRCTC,2025-11-13,720.0,720.8,705.65,710.0,709.9,1565202,11122.03,34998, 675323, 43.15
2140,IRCTC,2025-11-14,709.9,709.9,702.3,705.7,705.3,827789,5831.0,22801, 387590, 46.82
2141,IRCTC,2025-11-17,708.0,716.45,706.0,713.0,713.05,763522,5447.48,21981, 410285, 53.74
2142,IRCTC,2025-11-18,713.0,713.05,701.75,705.0,703.8,896066,6317.0,23613, 471339, 52.60
2143,IRCTC,2025-11-19,705.5,707.1,702.0,705.35,705.0,643975,4537.39,16773, 314123, 48.78
2144,IRCTC,2025-11-20,707.8,710.75,702.2,703.85,703.0,805276,5682.34,20532, 462426, 57.42
2145,IRCTC,2025-11-21,700.0,700.9,688.75,690.7,690.4,1101118,7640.15,34953, 582933, 52.94
2146,IRCTC,2025-11-24,692.0,695.0,680.1,684.0,684.9,2005483,13743.67,35900, 1358425, 67.74
2147,IRCTC,2025-11-25,684.0,686.05,675.85,678.35,677.5,1290958,8793.8,32891, 779112, 60.35
2148,IRCTC,2025-11-26,678.45,689.8,677.75,689.45,688.5,606666,4163.95,18716, 368211, 60.69
2149,IRCTC,2025-11-27,689.95,694.45,686.05,687.5,687.85,622737,4298.4,22347, 323577, 51.96
2150,IRCTC,2025-11-28,687.5,687.9,684.0,686.5,686.7,336126,2306.29,14702, 172664, 51.37
2151,IRCTC,2025-12-01,691.5,693.7,681.7,685.5,684.3,603612,4147.76,26281, 324354, 53.74
2152,IRCTC,2025-12-02,684.0,685.5,679.0,680.0,679.95,606817,4133.24,25010, 362464, 59.73
2153,IRCTC,2025-12-03,678.1,682.6,671.2,674.5,674.5,750515,5060.18,26690, 395580, 52.71
2154,IRCTC,2025-12-04,674.0,680.7,670.5,674.0,673.85,1352801,9119.99,24508, 910505, 67.31
2155,IRCTC,2025-12-05,675.0,677.0,670.45,675.0,675.2,755102,5086.77,21862, 452402, 59.91
2156,IREDA,2025-11-06,151.2,151.5,148.2,148.38,148.56,5841929,8724.06,40464, 2737072, 46.85
2157,IREDA,2025-11-07,148.0,150.39,146.25,149.88,149.37,5338117,7912.73,32053, 1816292, 34.02
2158,IREDA,2025-11-10,149.95,150.25,148.42,148.99,148.71,3224588,4811.5,26679, 1243247, 38.56
2159,IREDA,2025-11-11,148.9,149.39,146.58,149.25,149.04,4634146,6864.37,31238, 1411878, 30.47
2160,IREDA,2025-11-12,149.76,153.48,149.55,150.96,150.93,6667190,10117.25,33754, 2120053, 31.80
2161,IREDA,2025-11-13,150.96,152.13,149.05,149.55,149.29,4602992,6926.85,29104, 1587998, 34.50
2162,IREDA,2025-11-14,149.51,150.95,148.31,149.7,149.61,5447973,8147.14,27254, 858347, 15.76
2163,IREDA,2025-11-17,149.61,152.38,149.51,151.09,150.71,5346259,8069.53,28973, 2362373, 44.19
2164,IREDA,2025-11-18,151.0,151.0,148.0,148.14,148.08,5482207,8152.53,36656, 2397819, 43.74
2165,IREDA,2025-11-19,148.0,148.37,146.5,147.3,147.1,3350146,4927.53,25441, 1225031, 36.57
2166,IREDA,2025-11-20,147.29,148.16,146.45,146.8,146.64,3146750,4631.63,24209, 1151503, 36.59
2167,IREDA,2025-11-21,146.5,146.77,144.0,144.2,144.41,4102741,5955.73,32142, 1620155, 39.49
2168,IREDA,2025-11-24,144.41,145.16,142.2,142.5,142.49,3755997,5395.73,33804, 1503942, 40.04
2169,IREDA,2025-11-25,142.49,143.28,140.53,141.5,141.36,4975277,7055.08,36900, 2226400, 44.75
2170,IREDA,2025-11-26,142.11,144.79,142.1,144.5,144.35,3691030,5314.35,22901, 1402604, 38.00
2171,IREDA,2025-11-27,144.44,145.48,143.1,143.62,143.76,2478216,3571.62,21969, 886029, 35.75
2172,IREDA,2025-11-28,143.92,144.2,142.42,142.99,142.9,2469997,3528.12,23093, 1001105, 40.53
2173,IREDA,2025-12-01,142.9,144.3,142.0,142.25,142.48,3070252,4387.19,25525, 1069389, 34.83
2174,IREDA,2025-12-02,142.01,142.39,139.61,140.48,140.18,5527876,7774.96,44203, 2548695, 46.11
2175,IREDA,2025-12-03,140.24,140.95,136.2,137.15,136.84,6328520,8734.83,51133, 2739700, 43.29
2176,IREDA,2025-12-04,137.0,138.8,136.3,136.71,136.75,4460457,6122.38,31782, 1512093, 33.90
2177,IREDA,2025-12-05,136.75,137.29,132.0,133.85,133.4,11660475,15566.33,75815, 3753483, 32.19
2178,IRFC,2025-11-06,122.1,122.25,120.05,120.25,120.25,6360660,7683.13,61607, 3173225, 49.89
2179,IRFC,2025-11-07,120.0,121.87,118.4,121.6,121.36,5976333,7181.74,45293, 1860939, 31.14
2180,IRFC,2025-11-10,121.8,122.23,120.54,120.85,120.77,4329426,5255.84,38829, 1784354, 41.21
2181,IRFC,2025-11-11,121.0,121.85,119.53,121.68,121.61,5425772,6543.78,41741, 2095009, 38.61
2182,IRFC,2025-11-12,121.77,123.24,121.25,121.6,121.59,6989819,8539.32,43993, 2363906, 33.82
2183,IRFC,2025-11-13,121.59,121.85,120.64,120.9,120.75,4559201,5526.7,39311, 1973808, 43.29
2184,IRFC,2025-11-14,120.68,121.99,120.4,121.04,121.01,5135998,6218.01,33721, 1739393, 33.87
2185,IRFC,2025-11-17,121.11,123.5,121.04,122.7,122.5,9945324,12205.47,50388, 3745703, 37.66
2186,IRFC,2025-11-18,122.5,122.74,120.7,120.92,120.82,4555639,5522.28,33963, 2269200, 49.81
2187,IRFC,2025-11-19,120.82,121.14,119.8,120.9,120.85,4336986,5218.34,34549, 1513265, 34.89
2188,IRFC,2025-11-20,120.85,121.59,120.0,120.15,120.08,4766481,5753.5,32183, 2052537, 43.06
2189,IRFC,2025-11-21,120.08,120.4,119.0,119.15,119.09,4944515,5908.66,37921, 2120605, 42.89
2190,IRFC,2025-11-24,119.15,119.45,116.57,117.02,116.9,8220860,9668.69,61646, 4091732, 49.77
2191,IRFC,2025-11-25,117.02,117.54,115.65,116.8,116.74,7566496,8818.19,56916, 3113889, 41.15
2192,IRFC,2025-11-26,116.85,118.58,116.66,118.14,118.08,4487936,5296.54,31944, 1957286, 43.61
2193,IRFC,2025-11-27,118.67,119.42,117.6,117.9,117.96,5097254,6024.97,38081, 1883731, 36.96
2194,IRFC,2025-11-28,117.9,118.05,116.82,117.3,117.57,4191955,4919.02,34738, 1753207, 41.82
2195,IRFC,2025-12-01,117.57,118.89,116.74,117.12,117.09,5036657,5925.15,40208, 1979666, 39.31
2196,IRFC,2025-12-02,116.91,117.0,116.1,116.6,116.42,4302586,5010.92,40194, 2084566, 48.45
2197,IRFC,2025-12-03,117.13,117.6,114.22,114.75,114.71,9455659,10908.63,70901, 3881666, 41.05
2198,IRFC,2025-12-04,114.71,115.9,114.4,114.88,114.85,5895759,6783.49,38984, 2076218, 35.22
2199,IRFC,2025-12-05,115.19,115.19,113.75,114.8,114.6,5063577,5787.65,41367, 1798793, 35.52
2200,ITC,2025-11-06,410.0,413.3,406.55,408.5,407.5,10095563,41215.88,146248, 6152789, 60.95
2201,ITC,2025-11-07,406.05,409.1,403.1,404.4,404.05,8411611,34078.15,92747, 5916918, 70.34
2202,ITC,2025-11-10,404.05,407.1,403.65,406.0,405.55,6650003,26982.67,128591, 4213671, 63.36
2203,ITC,2025-11-11,406.0,408.05,404.6,407.2,406.85,12005318,48776.33,97321, 8058840, 67.13
2204,ITC,2025-11-12,408.0,408.1,405.55,407.4,407.0,7987236,32493.8,107940, 5007110, 62.69
2205,ITC,2025-11-13,407.0,407.5,404.5,406.5,405.7,6617185,26886.12,90395, 3931292, 59.41
2206,ITC,2025-11-14,404.7,408.75,400.1,408.25,408.15,64020258,256971.83,151924, 56149205, 87.71
2207,ITC,2025-11-17,409.75,412.0,406.0,407.5,407.1,7855399,32001.41,114679, 4851834, 61.76
2208,ITC,2025-11-18,408.25,409.8,404.55,405.7,405.85,7661681,31078.55,92029, 3931926, 51.32
2209,ITC,2025-11-19,404.85,405.55,402.8,403.7,403.55,7882450,31819.92,134281, 5063831, 64.24
2210,ITC,2025-11-20,403.55,407.0,403.25,405.6,405.45,6693410,27145.2,108333, 3948834, 59.00
2211,ITC,2025-11-21,405.0,408.5,404.7,408.0,407.85,5808131,23655.41,92059, 3897974, 67.11
2212,ITC,2025-11-24,408.4,408.8,402.85,404.2,403.55,11037491,44634.45,128280, 8719220, 79.00
2213,ITC,2025-11-25,403.55,404.5,400.1,400.4,400.8,8199785,32987.23,114076, 5192578, 63.33
2214,ITC,2025-11-26,401.0,403.95,400.95,402.55,402.3,11443953,46072.86,107847, 7833650, 68.45
2215,ITC,2025-11-27,403.5,405.95,402.1,405.0,404.3,8679529,34997.92,105551, 5374198, 61.92
2216,ITC,2025-11-28,404.3,405.0,402.5,404.3,404.25,6883500,27786.55,104754, 4628335, 67.24
2217,ITC,2025-12-01,402.8,405.5,398.2,404.05,404.25,13442658,54104.24,204438, 7121279, 52.98
2218,ITC,2025-12-02,404.25,405.5,400.5,401.7,400.95,8093808,32511.35,112342, 4660483, 57.58
2219,ITC,2025-12-03,401.7,402.2,398.85,400.7,400.5,10772192,43123.88,145572, 7422026, 68.90
2220,ITC,2025-12-04,400.1,403.55,399.05,403.25,403.05,8057989,32400.09,100529, 4940817, 61.32
2221,ITC,2025-12-05,403.05,405.35,402.0,404.6,404.95,4419747,17860.98,73360, 2798339, 63.31
2222,JINDALSTEL,2025-11-06,1080.7,1081.1,1042.3,1048.0,1045.5,1497966,15806.41,50780, 601117, 40.13
2223,JINDALSTEL,2025-11-07,1035.0,1075.1,1002.1,1067.2,1069.9,1892592,19964.36,52861, 793770, 41.94
2224,JINDALSTEL,2025-11-10,1069.9,1082.0,1069.1,1072.8,1071.4,990878,10645.66,32697, 299486, 30.22
2225,JINDALSTEL,2025-11-11,1076.6,1089.8,1057.0,1080.0,1080.2,670521,7209.2,31090, 201129, 30.00
2226,JINDALSTEL,2025-11-12,1080.3,1084.5,1072.5,1079.0,1079.9,702572,7579.46,23233, 369503, 52.59
2227,JINDALSTEL,2025-11-13,1087.5,1098.0,1075.9,1085.1,1087.8,1863602,20250.21,52964, 563479, 30.24
2228,JINDALSTEL,2025-11-14,1082.6,1096.0,1068.8,1080.0,1076.2,1403097,15201.71,34457, 517904, 36.91
2229,JINDALSTEL,2025-11-17,1080.6,1082.8,1071.8,1080.2,1080.0,723524,7796.43,22617, 301973, 41.74
2230,JINDALSTEL,2025-11-18,1078.1,1078.3,1057.2,1066.0,1066.3,1437183,15313.6,34625, 464917, 32.35
2231,JINDALSTEL,2025-11-19,1066.0,1076.0,1059.3,1068.4,1071.0,933058,9960.86,25224, 406509, 43.57
2232,JINDALSTEL,2025-11-20,1075.9,1078.0,1062.2,1068.7,1069.4,834957,8941.91,35232, 325101, 38.94
2233,JINDALSTEL,2025-11-21,1065.0,1065.0,1035.5,1040.0,1038.6,1316935,13819.73,28373, 705441, 53.57
2234,JINDALSTEL,2025-11-24,1040.4,1046.7,1014.7,1019.0,1021.3,3883924,40022.31,62751, 2968790, 76.44
2235,JINDALSTEL,2025-11-25,1022.9,1029.9,1014.7,1021.0,1022.6,1833665,18746.0,63356, 1024475, 55.87
2236,JINDALSTEL,2025-11-26,1029.0,1048.3,1023.8,1039.9,1042.4,1580115,16435.54,38273, 705471, 44.65
2237,JINDALSTEL,2025-11-27,1047.9,1053.1,1034.2,1041.0,1041.1,893056,9296.79,22366, 336868, 37.72
2238,JINDALSTEL,2025-11-28,1046.7,1054.9,1037.3,1049.0,1044.4,1205893,12615.59,33177, 466082, 38.65
2239,JINDALSTEL,2025-12-01,1053.5,1055.0,1039.0,1048.9,1048.0,803834,8409.23,24633, 267868, 33.32
2240,JINDALSTEL,2025-12-02,1046.0,1052.0,1024.6,1028.5,1028.8,1634860,16923.56,21523, 1024579, 62.67
2241,JINDALSTEL,2025-12-03,1033.8,1033.8,1013.0,1018.0,1017.9,1634772,16670.61,24567, 928820, 56.82
2242,JINDALSTEL,2025-12-04,1020.1,1028.3,1003.0,1003.8,1005.8,645481,6529.87,24690, 221519, 34.32
2243,JINDALSTEL,2025-12-05,1009.0,1010.9,989.0,1007.8,1006.8,1273166,12743.96,42505, 549511, 43.16
2244,JIOFIN,2025-11-06,301.9,303.2,297.5,297.95,298.1,8339076,24995.9,99206, 4279914, 51.32
2245,JIOFIN,2025-11-07,297.0,300.15,293.5,299.65,299.3,9364502,27853.39,117050, 4706012, 50.25
2246,JIOFIN,2025-11-10,299.65,303.4,299.65,301.6,301.95,8870055,26755.01,86735, 4508543, 50.83
2247,JIOFIN,2025-11-11,302.0,305.65,297.65,305.45,304.9,10752137,32539.14,103794, 4672913, 43.46
2248,JIOFIN,2025-11-12,305.3,310.3,305.25,309.9,309.5,12029642,37130.81,82836, 6775373, 56.32
2249,JIOFIN,2025-11-13,310.0,316.6,309.7,311.0,310.7,15761851,49379.71,100474, 6800162, 43.14
2250,JIOFIN,2025-11-14,311.0,315.7,309.3,315.0,314.9,13675544,42948.89,93427, 6120776, 44.76
2251,JIOFIN,2025-11-17,316.0,316.85,311.15,312.45,312.0,8876003,27816.47,77680, 4672854, 52.65
2252,JIOFIN,2025-11-18,311.15,311.85,305.45,305.8,305.95,8869128,27304.06,76706, 4483698, 50.55
2253,JIOFIN,2025-11-19,305.85,306.4,303.6,304.65,304.45,5882303,17924.43,63649, 2470721, 42.00
2254,JIOFIN,2025-11-20,305.6,309.6,305.2,308.8,308.35,7784069,23967.21,69246, 3666523, 47.10
2255,JIOFIN,2025-11-21,307.0,308.35,303.0,303.9,303.55,5973657,18237.6,63229, 2922586, 48.92
2256,JIOFIN,2025-11-24,303.3,304.35,299.1,300.2,299.85,12349069,37165.22,80969, 8571359, 69.41
2257,JIOFIN,2025-11-25,299.75,303.4,299.6,301.1,300.8,7131282,21507.79,67947, 3704919, 51.95
2258,JIOFIN,2025-11-26,301.5,308.65,301.5,308.0,308.0,8885249,27216.61,72445, 4881611, 54.94
2259,JIOFIN,2025-11-27,309.0,309.8,305.0,306.45,306.45,5565162,17098.75,59698, 2119982, 38.09
2260,JIOFIN,2025-11-28,306.15,308.0,305.5,306.35,306.2,5488672,16824.22,55075, 2998632, 54.63
2261,JIOFIN,2025-12-01,307.1,308.15,303.55,305.05,304.75,6225454,19026.25,70378, 3307100, 53.12
2262,JIOFIN,2025-12-02,303.0,307.0,303.0,305.25,304.85,8589532,26243.74,63544, 4872010, 56.72
2263,JIOFIN,2025-12-03,305.0,305.7,298.45,301.65,301.0,8408528,25301.69,74438, 4681873, 55.68
2264,JIOFIN,2025-12-04,301.0,303.45,300.0,301.6,302.25,5601692,16911.58,49492, 2401467, 42.87
2265,JIOFIN,2025-12-05,302.0,304.45,300.25,303.85,303.75,6506083,19693.92,53738, 2751807, 42.30
2266,JSWENERGY,2025-11-06,526.15,531.95,515.6,517.3,517.35,2026463,10575.97,39753, 1070580, 52.83
2267,JSWENERGY,2025-11-07,522.0,523.9,511.2,518.5,519.15,1562135,8096.5,24237, 679283, 43.48
2268,JSWENERGY,2025-11-10,521.0,527.0,519.55,522.65,522.5,878117,4606.96,20831, 374767, 42.68
2269,JSWENERGY,2025-11-11,523.0,529.45,518.25,527.85,526.85,1434139,7530.52,22838, 604390, 42.14
2270,JSWENERGY,2025-11-12,527.9,532.35,523.05,528.1,528.05,1747648,9206.34,24412, 772547, 44.20
2271,JSWENERGY,2025-11-13,527.5,532.9,525.4,528.05,528.3,1677794,8877.21,21206, 964273, 57.47
2272,JSWENERGY,2025-11-14,525.05,531.75,522.55,528.5,528.8,1755919,9270.33,25851, 849994, 48.41
2273,JSWENERGY,2025-11-17,528.0,535.5,526.85,528.5,527.65,1230818,6523.88,23090, 604363, 49.10
2274,JSWENERGY,2025-11-18,526.8,528.5,520.95,527.5,526.95,2011169,10552.24,26587, 932545, 46.37
2275,JSWENERGY,2025-11-19,526.05,528.7,512.35,513.0,513.65,2913764,15092.25,46005, 1671454, 57.36
2276,JSWENERGY,2025-11-20,516.0,517.3,503.5,504.0,504.85,3532744,18067.0,55045, 1940111, 54.92
2277,JSWENERGY,2025-11-21,506.0,507.65,483.0,485.3,484.55,6244965,30646.13,93450, 2881873, 46.15
2278,JSWENERGY,2025-11-24,487.9,487.9,479.5,480.0,481.0,3561430,17185.52,58877, 1769599, 49.69
2279,JSWENERGY,2025-11-25,481.4,482.4,475.0,476.6,476.6,2950968,14123.92,33600, 1782793, 60.41
2280,JSWENERGY,2025-11-26,476.6,489.6,473.8,487.2,487.25,1486994,7187.84,30792, 536198, 36.06
2281,JSWENERGY,2025-11-27,489.0,490.2,480.65,487.6,488.0,2266552,11007.47,23814, 1211119, 53.43
2282,JSWENERGY,2025-11-28,489.5,489.5,483.45,488.75,488.65,1256225,6121.02,19404, 667162, 53.11
2283,JSWENERGY,2025-12-01,488.7,493.4,484.1,491.45,491.8,1933563,9472.19,32119, 911888, 47.16
2284,JSWENERGY,2025-12-02,488.05,490.55,480.0,483.85,484.15,2109674,10218.55,36716, 1042804, 49.43
2285,JSWENERGY,2025-12-03,482.2,484.85,468.1,471.0,470.2,2984285,14125.02,38337, 1499401, 50.24
2286,JSWENERGY,2025-12-04,470.2,473.3,457.9,459.4,459.85,6057866,28117.08,53235, 3899627, 64.37
2287,JSWENERGY,2025-12-05,459.85,465.0,448.65,463.0,461.95,4893964,22260.31,58475, 2167599, 44.29
2288,JSWSTEEL,2025-11-06,1181.4,1183.5,1161.6,1169.7,1168.8,1304994,15269.36,40025, 720134, 55.18
2289,JSWSTEEL,2025-11-07,1160.1,1182.9,1151.2,1174.0,1171.7,845047,9863.25,44358, 319249, 37.78
2290,JSWSTEEL,2025-11-10,1174.0,1185.0,1172.0,1180.9,1179.3,740226,8727.9,35871, 295545, 39.93
2291,JSWSTEEL,2025-11-11,1187.0,1206.7,1166.1,1186.7,1191.5,1588730,18909.24,46432, 621093, 39.09
2292,JSWSTEEL,2025-11-12,1192.0,1194.9,1178.0,1184.7,1181.8,976290,11566.34,35032, 503551, 51.58
2293,JSWSTEEL,2025-11-13,1191.7,1200.4,1178.1,1182.5,1183.9,1427189,16970.72,44776, 418798, 29.34
2294,JSWSTEEL,2025-11-14,1182.1,1182.9,1159.0,1169.2,1167.8,1059030,12362.7,36437, 592680, 55.96
2295,JSWSTEEL,2025-11-17,1173.9,1178.0,1165.4,1175.0,1175.5,1102752,12945.66,27580, 749935, 68.01
2296,JSWSTEEL,2025-11-18,1179.9,1179.9,1152.9,1164.5,1163.0,1912105,22219.53,36260, 1046303, 54.72
2297,JSWSTEEL,2025-11-19,1167.5,1170.9,1157.6,1168.4,1164.9,522344,6083.69,22556, 224993, 43.07
2298,JSWSTEEL,2025-11-20,1170.6,1174.9,1161.0,1168.0,1170.0,908758,10613.85,26781, 504195, 55.48
2299,JSWSTEEL,2025-11-21,1166.0,1166.9,1133.1,1135.9,1140.3,1045627,12032.4,36112, 570318, 54.54
2300,JSWSTEEL,2025-11-24,1142.0,1145.0,1104.3,1113.3,1106.0,2209717,24614.82,53734, 1296117, 58.66
2301,JSWSTEEL,2025-11-25,1107.3,1123.9,1107.3,1108.3,1112.0,1394051,15563.71,45255, 660301, 47.37
2302,JSWSTEEL,2025-11-26,1112.0,1157.0,1112.0,1153.0,1154.4,2167703,24895.45,53678, 544535, 25.12
2303,JSWSTEEL,2025-11-27,1159.0,1163.0,1136.3,1157.9,1160.6,2342042,26896.76,53804, 1207737, 51.57
2304,JSWSTEEL,2025-11-28,1160.0,1172.6,1153.3,1163.6,1160.3,1243394,14454.22,40704, 560181, 45.05
2305,JSWSTEEL,2025-12-01,1164.9,1185.0,1157.3,1165.0,1168.4,3039396,35481.17,62112, 1615234, 53.14
2306,JSWSTEEL,2025-12-02,1168.4,1172.8,1159.3,1159.9,1162.0,2834317,32969.76,54477, 1781810, 62.87
2307,JSWSTEEL,2025-12-03,1162.0,1171.2,1104.9,1144.0,1143.6,6026786,69074.14,97497, 2642929, 43.85
2308,JSWSTEEL,2025-12-04,1159.0,1165.0,1143.1,1149.8,1150.6,2285777,26333.37,55242, 700663, 30.65
2309,JSWSTEEL,2025-12-05,1150.0,1170.0,1143.4,1165.5,1162.2,2326439,26867.85,42247, 1467205, 63.07
2310,JUBLFOOD,2025-11-06,592.0,593.4,581.5,582.25,583.25,950388,5566.43,26791, 596595, 62.77
2311,JUBLFOOD,2025-11-07,581.9,581.9,564.95,575.85,576.5,1703407,9749.9,31912, 871737, 51.18
2312,JUBLFOOD,2025-11-10,577.95,588.9,575.5,587.0,584.35,866793,5071.66,26066, 395956, 45.68
2313,JUBLFOOD,2025-11-11,584.35,590.6,576.05,582.4,580.05,2599968,15125.41,38051, 1814815, 69.80
2314,JUBLFOOD,2025-11-12,581.05,586.65,578.0,584.65,585.3,1226844,7158.91,28382, 812787, 66.25
2315,JUBLFOOD,2025-11-13,585.5,588.75,570.95,576.0,573.5,2703484,15615.36,46634, 1600503, 59.20
2316,JUBLFOOD,2025-11-14,604.95,622.95,599.3,615.6,615.3,15681619,96571.21,200881, 5411180, 34.51
2317,JUBLFOOD,2025-11-17,615.6,619.0,601.15,603.1,603.2,2846271,17255.96,58659, 1334214, 46.88
2318,JUBLFOOD,2025-11-18,605.9,605.9,595.1,602.0,600.35,1729923,10387.4,57035, 966171, 55.85
